user_id,product_id,rating
A1TANH8NR1NMEQ,B0078GCM4Q,2.0
A240FRPD4MEXND,B00009V2PG,3.0
A28180Q94DQJMQ,B007W32Q82,5.0
A39E7IWNHY62JT,B00BFYVXYM,4.0
A33M61864DYK6I,B006GM56N2,5.0
A39U6GDOK9HEYP,B001E2HKL0,3.0
A2CQPP8PAPIMQI,B0058RWEDG,5.0
A3AVDJJ3D6L9UE,B00021M08M,5.0
A3ERNK5YL2O93Y,B000NDR2NW,2.0
AOV4IKTYXIC0Q,B003CZ4LKA,3.0
A3PSGLAGQVHWDS,B0058J5OXQ,5.0
A2JWF9IG8PJAOA,B002K4GBEI,3.0
ABGXKK0BQ3S85,B000UWX70S,1.0
A1VNAE462FLJI3,B000UXZQ42,4.0
A3DBJS6KIFX5LB,B00009R6TA,5.0
A3LYEPJO13WS7A,B002V88HFE,5.0
A12EJWAW37DT6B,B002SSM5AU,3.0
A3GWQWYK7N738V,B0002WTK48,5.0
A2A3Q144BWU2E6,B0013OWPV4,3.0
A1UHB6QO3LC8Z9,B00B95NSI6,3.0
A3ABQSIRG2JWHW,B005DIRI6I,4.0
A1J197RZG43B7C,B007YWMCA8,5.0
A2W9O6VF744X2Y,B009UXYHWK,5.0
A3CU7NZRU0ZOEE,B004J4VYEY,3.0
A3HVUQL489DN0S,B003CJQ69A,4.0
A2XA7PEJAAPEBS,B0051PGX2I,3.0
A2YDEI3PEHJ081,B0092HP3GS,3.0
A3NPR6SPPAHQR1,B0056K1YEA,4.0
A31P3L7D3F4ATR,B00376ILO6,3.0
A38W2THM0OFFRX,B005D9DBI6,5.0
A3DWJJLEFH5U9O,B003XJBN7Y,5.0
AE9TQI88OOQML,B000P6J77G,5.0
A2IUZ0KOKXURN6,B001FA1NEQ,2.0
A3L0AUSU2NSLMF,B00A3YN0Z0,5.0
A1QQQST9Z1V33K,B004IA2KBK,3.0
A2L8Q6IYQXBO90,B003CLBVAW,5.0
A3UDVEPG86MXMR,B000RG9RPQ,4.0
A3RR3BEGJIMIJ3,B0041FTHHM,5.0
A3EWV2HBY8IIPG,B000RZQZM0,5.0
A1K961RBSW60EJ,B003XE3X8Q,5.0
A204D02YREIYAF,B0073FE1F0,5.0
A1ZX06TUKIITZS,B001OAB6BW,2.0
A2IDK6HWPIL8H8,B0034ERH0K,5.0
A3LQUC22F5XRRI,B001IBHUU8,4.0
A2JIL5ZL5G8JZR,B002GEQDK4,5.0
A236WE0AUGWJUL,B006PWGEVQ,4.0
A2TKRX2S7EY6QD,B003R70OA4,5.0
A1A3LRH05PKTBD,B004HKIIF8,5.0
A2LM4TUDN80KC7,B003U8HTMG,1.0
AC1ZBGEXSNKQ0,B003K0E6BG,5.0
A47DXIAWTD54W,B00AYT62HC,5.0
A3ADMT997MTZIM,B003BHZFV8,5.0
AS563J0555EYI,B00DD7204G,3.0
ACOHPMGH2TWAI,B00BGGDVOO,5.0
AK9DJ4LFU1KJX,B008CXTX7S,5.0
A1YXVH5UYPH9HB,B002GEVZPC,5.0
A3NGO1Y4IF24NQ,B008C7L63S,4.0
A1PSTAPLYXH8Q5,B005HMBQR2,5.0
A25UHHZKAFJ563,B0062IPIPQ,5.0
A1W0GINLQUGC9E,B004CCS266,4.0
A20ZELKBSRSE5U,B00B588HY2,5.0
A3IZ96J5WLHCXQ,B0073XT3IC,5.0
A10D7VWAJG9XRO,B009LL9VDG,5.0
A1KO6FM2PGCYC8,B007M50PTM,5.0
A2TQM04VYQ49GQ,B0019M6GP6,5.0
A160SF0UC05LZK,B000067SPR,5.0
A16JKS53PQNLJH,B00825BZUY,5.0
A2LW5FCXSNY87R,B002OOWCI8,5.0
A27HB4L3I1WJUR,B005MR598O,4.0
A2IU687KRKRLY9,B0062TB868,5.0
A3J49NRVZDJ6ZY,B0051OLAWW,4.0
A1JCRRFZC9A8IC,B000J45BK6,3.0
A33AAXLE30GXQ8,B008GVM9K4,1.0
A2IX2BCH9YA2K4,B0090T8ESM,5.0
A1SI6N2B38MI4R,B00A221208,4.0
A25CHF6YWZZBSZ,B00894YWD0,5.0
A2ZLW2B0ER6HHW,B002SSK9VW,4.0
AQ7PRCGHBV3N0,B001OV789U,5.0
A16BAG19WVQ3SA,B009W8YQ6K,5.0
AZOT0A86U5RC,B00028OP2Y,5.0
A2Z7CDUEZ4OKWE,B003O1UYHG,4.0
A10JCA88Q4LY6G,B007PRRUIQ,5.0
A22WX86SS19NNS,B0007M0VWS,5.0
A1RPTVW5VEOSI,B00829THEG,4.0
A2U0IMONPQP9C,B0096T97OG,5.0
A2TAC6P8MD1N9A,B00387G6R8,2.0
A23H0F8ROXYLT1,B001RPMTTW,5.0
A2YKHJXXJPTH37,B009OAZW28,5.0
A39HYL0H9JCD5R,B005HMKKH4,5.0
A31JVE7FT6U5Z6,B0006BK4ZY,5.0
A3GUOE208ACWTX,B001C79R3Q,5.0
ACMMOAPV17H16,B002DIGMZO,5.0
A1HC48510U6I7F,B00D6WEJ92,4.0
A1I0G28WUSF279,B000U9WU0O,4.0
AA0MY7Z53RS0R,B000JJM7S0,3.0
AAIXO4LNWUUM5,B003LR7ME6,5.0
A1T9AHMALJR62F,B00009R6H2,5.0
A3VDIRXY17VAFY,B00966IREK,4.0
AMIA518CI2O5Q,B000HC8Q70,5.0
A3TGO9VG81E4Z1,B009B3R2QW,4.0
AQDFBQZ8JFKX7,B004SBI2MU,3.0
A1AX7415DR4JWF,B0087NZ31S,5.0
AG5861IAJWM76,B001V9LQC0,5.0
A3AQDK1F0YQKAS,B000N99BBC,5.0
A2ATFCLY0ZDSCN,B008VGCT9K,5.0
A2Q7FHWIPUF83D,B00794RDVY,4.0
A3B7G4ROSNFR8O,B006ZH0K2K,5.0
ANB40CQ80FSDA,B00322PYXG,5.0
A3DG78DJA0RACI,B001OWE4SM,5.0
AEXV6D6FSTRJP,B0096T7TQE,4.0
A236U2M75AWKZD,B001QV8OJ6,5.0
A36GU8OZAU4R80,B000HPV3RW,5.0
AIY03ZNKK06YA,B002ONCC6G,5.0
A26PQD51JG0H8T,B005PQTYHE,5.0
A8680Q94A7KMK,B002NU5O9C,4.0
A1T8AIS4ILH8N6,B0015DYMVO,2.0
A3V8APZO40H071,B0002CZHN6,5.0
AGLPKYTDUL4CV,B009T4FLRU,5.0
A1SU14Y0TDWHCG,B00461LT6S,5.0
A3SA00HHCD9III,B006TS510Q,5.0
A3DIJUCVSG9K4I,B003TLTNX2,5.0
A3OMVN74LUVXY3,B000IMDPS4,5.0
AKIFXI6I8BRU,B004J6DAMQ,5.0
AJO74T7NNW1WY,B002HZW6WQ,1.0
A11PES5MWPBLUZ,B0002YE6FY,5.0
AQQKMK5L6STO7,B0006HW668,4.0
A3Q0FMM1VSSNLW,B003X26VVY,5.0
A1F7YU6O5RU432,B00BANM6HQ,5.0
A19QBP0V263362,B000BQ7GW8,5.0
A1HOJZ7CVUV1FT,B000VX6XL6,5.0
A2VVG98E9YEKZ7,B0040RWN0O,3.0
A119IWQZA7O3PG,B0045TYDX2,5.0
A334WQTB1L73,B004VM1T5S,5.0
A17DFN9G7DR2YG,B001EBE1LI,5.0
A8MJB6XQJW7UD,B005KOZNBW,5.0
AV0Q9OSYL7OYU,B00455IS1O,5.0
A3HWCQ9XAT0391,B0014YZH9A,4.0
AL2A14C1NO2AJ,B002ZAU47M,4.0
AMIFLZC7XGDM0,B003628PEW,1.0
A1KW75UFARKU6T,B0027VT6V4,5.0
A11C85D5YL07PA,B001QUA6RA,5.0
A1VHHJBZRTNT53,B003ULP5OC,3.0
A2X1HXM2TZ7VJV,B0079KZZKO,5.0
A3IIGCFLKVFW8M,B000WYVBR0,5.0
A32V9TDZ4W28AB,B00119T6NQ,5.0
A2U2IG85LVKR92,B00004T1XK,1.0
A2QEYR6V62ZRUM,B000BKJZ9Q,5.0
A3KBQX8WY7CVRV,B004RKQM8I,3.0
A2UN2RCYKJH0Y5,B005HMKKH4,4.0
A1WOCG20NU4GKY,B00BTL721O,4.0
A23ZCWY1AX3YRK,B003JZCE7A,5.0
A3FD4DYFCH3SE6,B0012X43P2,5.0
A4NMP5G16Z8SL,B001QFZMCO,4.0
A1549FBYDH2TDE,B0071K0BLK,4.0
A3SNFGS1064L42,B000GQXFUK,1.0
AIWKZOUPKBTDF,B004THA2OE,5.0
A33VFWMN3CSN50,B00304AADU,5.0
ASIEZ3IGEYJ16,B0014J07R2,4.0
A2XXBQFO9Q2SO1,B00DUKJ5CQ,5.0
A33GDKWCI2975V,B002X3VBFK,5.0
A195PZP3T774T8,B003Y3BFB8,5.0
A1HEB2O2XQQLVI,B0014KROZO,5.0
ABYORNW5W3YOA,B00DR0PDNE,5.0
A70HG9TM4SXZU,B00FW6T36Y,1.0
AACMFRMNFJXH7,B00003006E,5.0
ASVN04OHTY66Y,B0053NBLFW,5.0
A1AHS69H3JXYPG,B001KYPE6U,5.0
AZ7XTHAG28IZI,B005K7JLD0,5.0
A3436BWMMFP4VY,B000629GES,3.0
A3Q7LZQ08GHIEU,B0009VT9MU,5.0
A1HF5RG10CVEHJ,B0001VGFKW,5.0
A1DJGO2TDMEYS6,B005L2NTTQ,4.0
A2XNJ0Y1LXXDDC,B00AJG3NK4,4.0
A1DLW9U5UFXDCA,B002U4QP9O,1.0
A2CAAM5Q4DHOTH,B0074BW614,5.0
A354I8E7TPP3XV,B007GO31EU,3.0
A2GBRFK1PM5EGA,B005O9YMM4,5.0
ACZN6LYHGXO7T,B00A7VYO90,5.0
A2787ZRQ4OVEN0,B00J8S5JJ2,5.0
A300LZIZVDUGRK,B002VR6A9K,3.0
A1K44OG0GLYUWB,B008XV7VTG,5.0
AHT291XZ1CQ6J,B0000BVYSM,3.0
A14RPTJGW4PJUI,B004U772GE,5.0
A398F8NTGZVUGD,B004QEE4NU,4.0
A1X65HB81XH5K3,B000Y2YMWQ,4.0
A1Z91YC7EH9XX6,B002SZEOLG,5.0
A26042SOVYBSFS,B00A9NE84C,4.0
A8ZR2VEJTA5BC,B005JX4CTS,1.0
A2F56AEUMIMXUP,B00EPWOHJO,3.0
A320B0PQVCSL29,B00DR0PDNE,5.0
A1Y4OHG79WIFFM,B0036X8B6I,5.0
A2N26M29AGEBN7,B004MSI7UQ,4.0
A1DQ9UVFMGVAYM,B002DOQDC0,4.0
A55Z3KCPP0160,B00AHJLS2I,5.0
A1ZOIGQHW7FPT2,B00EOI2TD0,4.0
AE85X48BZPK7G,B000FOI2TW,1.0
A2Y3WYMC977INA,B007HZLLOK,4.0
AS710IPRKFSSC,B0098Y77N2,5.0
A1W5HJOCE6WO90,B000SIFHZM,5.0
A3385TFEHR0CF3,B007WTAJTO,5.0
AJ5DC8OX2QFN7,B009SQQF9C,1.0
AP28FUT7R7FEQ,B00000K2YR,3.0
A3QT986GW0T76P,B000TFJNV8,4.0
A3047VJLJ1Y5QO,B000WH86BQ,2.0
A2M8B6CO49JPCG,B0072MZ63A,5.0
A1YYL00OSEO7SO,B0014J07R2,5.0
ASB1OQC2YU0U1,B000MX48VM,5.0
A2TMGED21THN5L,B0067S8IZ8,5.0
ABBWQKFG3N6JY,B000LU8A7E,4.0
A3O1BQ499WT7IZ,B00002JXFH,5.0
A378ERXCUZ7ICO,B00AAZ8OS0,5.0
A2DOMP0Y62I5QQ,B004YADU4A,1.0
A11ZM4SO3DNO08,B000A6PPOK,4.0
AT0M2D5H0UJ8J,B003CJQ69A,5.0
A1T3TKP0T9GFI7,B001W0Y440,4.0
A2610JVKLZF4RG,B00JDVYZ6M,4.0
ALW75IE4VE0FT,B0009BBBM6,4.0
A3K1JNGDSMTCSQ,B008RJZQSW,5.0
A16CU2EB14235W,B003YMC5RC,5.0
A1XI7N1JKJL67,B00BVRU4YS,2.0
A1MD1FITCA8ON3,B007HV1P7W,5.0
A3SU43U8JRGYUE,B0000630MM,5.0
AIPY9QIUPKZJ9,B0012Q9976,5.0
A1LL2QOHX1539O,B002SGATH8,5.0
A2LNEAYYQZ8GV9,B002PK1COG,3.0
A2BY5SOEN8FEVP,B001IZ2OVE,5.0
A3CY9DK7MHYFYR,B003IVZVDO,1.0
AMT8EFIXD8JIU,B008OHNZI0,2.0
AX01KBGH6H6NS,B004MMEI8W,5.0
A2RSSGAYPMLZ14,B005YHC4LW,3.0
AAYV52UG6CD9I,B003VANOI6,5.0
A3I2NMO3TLS8I1,B0056C4VRK,5.0
ASKX6HZ577S9Y,B004S7DYQS,1.0
ATMZECDQK5264,B00DFB8R1A,3.0
AH8M5B6TPEHQU,B00469J3FE,5.0
A331SFJAZRH67U,B00009XVA3,5.0
A2U5WUR3YCVOLI,B000MX48VM,5.0
A17R8NRH2UTZ40,B000AOKTJ8,5.0
A3EEK2J32QNXXT,B003R5AYRE,1.0
A1DPGAEH81FWID,B001EJJ2UU,1.0
A3PE89XF513UVZ,B0066AHES4,3.0
A36CJYNXDUU2W0,B0039BPG1A,5.0
A1C6CU5FDM6Y2D,B003Y3223S,4.0
A9GLNYZFBAIE8,B004SBBD8U,5.0
A1RL1OTV8IJMVD,B004YIZWYI,3.0
A22PCQC9L19VB0,B00F5NB7JK,5.0
A36HK4RVPI29Z0,B000BFO4OC,3.0
A2S7331CAUT3EX,B001G4NBNC,5.0
A314DRJ8QTKZTG,B0007XJSQC,5.0
AXSHUZ5PVL8QW,B006WWMZSK,5.0
A1O44SVHGN49I4,B0085DZRDE,5.0
APOLY5MXUPLUM,B0015YRMXI,5.0
AYXL7JRAHLDP5,B0081GCMHY,5.0
A21AIT3JVB5OP6,B000MX48VM,5.0
A1XXEDQN1J6AG,B000E204LY,5.0
A2N86TCP2APRKW,B000CSWCQA,5.0
APZ0Q6KBX8W5A,B000WG6XW6,5.0
A2KUUIJ52MWDAS,B00EJ8CQXS,2.0
A3VJ0LK5BOKOCR,B004CVJID8,5.0
A3ENIMZLXIN68N,B0038W0N8G,5.0
A2WFQAPHHEZ781,B002HUURWC,4.0
ABL2RUJE6Q3V2,B0058TUZT4,5.0
A1LXPG2NFKDY3L,B003U8CQNS,4.0
A5JC9TSNMZ7VW,B00066IJPQ,1.0
A2HW0XHWZO3O8J,B003XJE7FO,3.0
A2MLAX7TQ5NNHR,B0096W1ONK,4.0
A16AJXOM6H1TVZ,B0073HSHVM,4.0
AWRVP5U3NUR21,B005MX3958,2.0
A2TJBKP0YNHRRP,B00165YVTE,5.0
A5E9M8NMHIYND,B000234UPQ,5.0
AZG8EHRIG3RXR,B00A8EYS6U,4.0
A171TGWHO1SUU1,B002TLTGM6,2.0
A3RFWF1SJGN33D,B008UHK3KM,4.0
A2N4D8YLJD3MKE,B00917TBX0,1.0
A3OVDVXHVS1D53,B00A8OWALU,3.0
A2JQVHXSXHLAKA,B005GGTTZ0,3.0
A1HPFHCUXXEXAE,B0009FUXEY,5.0
AMHE7K1434AN,B0038BG3AY,5.0
A1DIMOI0ZXS18G,B0013FRNKG,5.0
A1G5CFCESKPA2C,B0019EHU8G,5.0
A3K7BDPD97LRT7,B008UYNENI,5.0
A3C9PRD9U8Y4CU,B006GWO5WK,4.0
ALTD3G36MJTGO,B0007MWE1E,5.0
ASV6KRCHWHOU2,B003P2UMR6,3.0
A1YKUA9FM5ATJ6,B002QEBMAK,5.0
A2PJ5J3L0L43NC,B009UDTUNG,5.0
A1ZBGRT9V598Z7,B000W5TXWO,5.0
A232MD10R25R47,B004NPH7BI,5.0
A3A46I7B64G5LL,B0018P7WZ2,4.0
A1BAT4NZAP6B07,B003ZBZ64Q,5.0
A22N2OD27RYGGJ,B00CU2K35I,2.0
AETRO2HUXZ45Q,B000BRQU0Q,5.0
AKO33R1PB9NFD,B007SXJ13E,5.0
A2KXQN6JTZCSK0,B004PEIG12,5.0
AVMZMWM2CO00Y,B002RCNX8K,5.0
AR0KM4ZGSGLYV,B000E36R96,4.0
AF06OQYABGS5N,B004FDQ34K,5.0
A1BU7R42ZQ4Z5K,B000093IRC,5.0
A3ELBB68N81080,B0035ERKYW,3.0
A1HTFTXTEHMJ9K,B00GPH6T8E,5.0
A2QRK5XRICU8GV,B0081K4CIM,5.0
AO1D25K6JG8QQ,B001769KP2,4.0
APDAUA0G080PC,B00COQK8QY,5.0
A27B1QDN3K2AF1,B0064XAIZY,2.0
A2X05B4N82KAAD,B00080G0BK,5.0
A209D39LSIHOHO,B002SFDJMQ,5.0
A34VC3LEY1PC05,B00332DPDG,3.0
A1LQ1KQU70QGA,B005MWMBBM,5.0
A1XMJXT4ZXPXOV,B001QVAL56,4.0
A12K0SO0UQF5K3,B0080CXSOU,1.0
A3BEDF0KUUFY75,B0009HN57E,4.0
A2CCNE77SUTEEL,B004XJDBL4,4.0
AQKGCY81GJQHO,B00EZWGXBY,1.0
A1T1YSCDW0PD25,B001F51G16,5.0
A121H1K4BBZN6K,B007Y6XZQE,3.0
A1RXNH0XERC6G3,B001BXS4LW,3.0
A1O6I7294KOSP1,B000056SSM,1.0
A368I62E0WL2YW,B00000J1TY,5.0
ASQKCOMX3JFJA,B000I68BD4,4.0
A1L34QLNH0TT23,B0010YWPZ8,1.0
A3TK4CIHVTSD57,B00CG0JCEC,3.0
A3PE2YMF9574U7,B002LTWDSK,4.0
A1S96NY68FA2X3,B000E204LY,4.0
A2SVYBU6AHYWJS,B009B0MZ1M,5.0
A3HE01CSR4C0PP,B000ETVKHE,4.0
A1Y6M8FDAGMXYJ,B005T3LKKM,5.0
A393BEODASW08R,B00622AG6S,1.0
AOKS5JEGN6G,B00FEE7B1I,4.0
A3NL1Z8AGETEVH,B0043BNF4U,1.0
A245N4ES9XOA6T,B0007KK2DS,4.0
A377LGE6S9KPQB,B004WITQ9C,5.0
ARI60NK07Q9D,B000VRJQOI,5.0
A18L812PTDMMDK,B003ES5ZSW,4.0
A2R25ZQXFO6HQ,B001807P4A,1.0
A2O5MEHI9WMBQ9,B00HMRDKO2,5.0
AE0AGBAMANNTS,B00004SYLO,1.0
AS8RAYQ7D59GM,B002Q5N21G,5.0
AC6NRNQ2DFJEF,B0007VPFI4,2.0
A2T539KFVLLMR,B0074FGLUM,4.0
A1422C0DWS1YDI,B0034XIM82,5.0
A3DQWFWINN3V5A,B005CLPP84,5.0
A1MDS9N4E0YC1E,B00316263Y,5.0
AY72PN51AH3KO,B000BSJHRI,5.0
ANI27DZ63ERTJ,B00DYQQSSK,1.0
A12XIDI7YC59VU,B00B0TMWTW,5.0
A2X4O9YUV84OEH,B001NS0OZ4,5.0
ASYIMBO65RVGB,B0043RS864,5.0
AR5B7MSVRYKXY,B000M17AVO,4.0
A2DIQTZPF26T1L,B001TKTHFY,5.0
A1XH9GOW8MMI04,B0013WNVU0,5.0
A2EC6I6P6XV8XY,B007VGSNIM,3.0
A2CGL6SJXR0A2D,B00065JM94,4.0
A2C9N4L908AGF0,B005518J6Q,4.0
A2YETUZV6RESTH,B009S2CWX4,2.0
A1JW8S5LP85375,B00IX2VGFA,5.0
A22EB7ZS5YZXLD,B001L4AZWC,5.0
AHHBZAEMJUMVY,B009AYLDSU,4.0
AWAB7PKBO3BBT,B00931DHKM,3.0
A31MW1P7NF58FF,B003ELVLKU,5.0
AIO6WYN7BT0VB,B0077HED8O,5.0
A3QTDEO8XKTA3H,B000MVBV2S,5.0
A3T7V207KRDE2O,B008MF3X9K,5.0
A2WGTYSHW81TRW,B00927EUW6,5.0
A1AZINO76VX9RL,B000XP8DJC,5.0
ACX2ERXYECEXQ,B001N44UDA,5.0
ACAIEHIIK2EQ6,B006Y0YZZ6,4.0
A3E4W83XSN1WH8,B0015YJOK2,2.0
A26JRH6FF0AH03,B001CIREXA,5.0
A2SCOES53LO7VB,B0069R1G4M,5.0
A3OFDTIR3JRJO0,B0053DDNW6,2.0
A3OLQDVSCQATP6,B009A5204K,2.0
AAG48O5309PLA,B00328HR62,5.0
ACUGV3O32TV5J,B006OBGEHW,5.0
A1OIP4GRZ2V4NU,B008OHRJ32,5.0
A271TN8N61JRR4,B002HU39BS,1.0
A362TQIFVHPHKW,B00475XLOG,5.0
A2WCCDKD4HFF0G,B004X2TJ1W,5.0
A3VZRI10N42TA9,B003DZ165W,5.0
AN3L3IBM5FOFB,B0000AZK4G,4.0
A1TD3CY4L3SMHV,B003ES5ZUU,5.0
A2ZN9F03NQW84D,B0046TJG1U,5.0
A2ND7WY43CKE3K,B008RMEXME,4.0
A3R29FSYZVPIWI,B007I6HZXE,3.0
A3KESCWQ9OATVF,B00A2DBHMA,4.0
AV6XST04D8CE0,B0064TUS3U,5.0
A3N5XU6GDSIHLN,B003MAHR4W,5.0
A1YXEKZ25OZ74D,B002JPITXY,5.0
A1NG5PY8NY1HHV,B004YA24WO,4.0
AIT6SZ80D7DSW,B005X1Y7I2,5.0
A24FCW5FHB7EAC,B00009XVA3,5.0
A1GFHF8D3DGU8C,B0025EWXEU,5.0
A152KD8EVOMQ0T,B002AM0A5Q,5.0
A6JO7QLR3O9NR,B000F9NXWI,5.0
A23C0R77ZP9Z84,B000MXZ2XK,5.0
A2OYGD3W1AZEB9,B0002RVRTO,5.0
A1PDFCXL8CU308,B005DKZTMG,5.0
A22PG41ECA3NSN,B008IJRAAS,4.0
A1UEWU9LI8WQLF,B005NAPN5Y,4.0
AUYJS81ETV922,B0000BZOGJ,5.0
A3RJWNNPMMOV04,B007M8SGW2,5.0
AMP28S100SESU,B0040IUI46,5.0
AEZTRLGH824ZL,B005EWB37S,5.0
A36XUWFAKD6IK5,B001C1WC5W,1.0
A391AIFDW6D62T,B0066DV06I,4.0
A24SB09MMS0HMK,B005FE72Q6,5.0
APCI81C96MP62,B00BGGDVOO,5.0
AMO5770JRYSYO,B000CKVOOY,5.0
A12E96O8Y3IO8T,B00834SK5W,5.0
A3IYSJIS3ADMRR,B000HATNI8,5.0
AOP2ZRNSHY2Z3,B006SS9VO4,4.0
A3CCI2UXAZL279,B00005T3NH,5.0
A3BT3CETQO0FFP,B005EJLFXI,5.0
A1BL2SJ3NGVG6R,B001E1Y5O6,5.0
AN4E57ZTQ4HLD,B000V7CUTG,5.0
A2C8VPNOUMM381,B003J2V8AC,5.0
A2T4MPYIZARPCK,B005FDXMJS,5.0
A12PBAT96K77TT,B001F7AHOG,5.0
A1P8T6HWLMU4MT,B0087NZ31S,5.0
A1RGK6Q5WUZUBA,B0089V4ZGM,5.0
ADF4V6P0TH0AX,B00EN27TCI,5.0
AICIJXHIANPP1,B0074BW614,4.0
A2XMR65RAVVOHM,B001DZ6CDU,5.0
A10BS6AZP0GUT,B00068NUOE,5.0
A25FV0XA4SGG9P,B001QUA6R0,5.0
A1HT41C5Z17JAQ,B002LI4V0Y,5.0
A3SGRYIICHGMX,B00EZ9XHNE,3.0
A3ORNQP3CSX9B3,B006MJGW6O,1.0
A6VBM4S316342,B00006B9QF,4.0
AJWMV56V9LP86,B00CRZI38W,4.0
A2NJ34DQ93D4JR,B0032FOJPM,5.0
A3QFR028A1AT1D,B008CDNW6G,3.0
A1M5U88PUG240E,B009ZNSOV0,5.0
A3QRKW2LS5HEOW,B007JPCL88,5.0
A1QPAFPUO7DVO4,B008FQ5JNO,4.0
A178MA0IIPC04H,B007R5YGO2,5.0
A3U3FFSG4J48O2,B000EN81ZE,2.0
A2W15T8TUH7OYH,B000CMS0XU,4.0
A11A4GFQR7AHUM,B001AAVA08,5.0
A3RO65ETFKX82X,B007JF861O,5.0
AY16VR10Y10G6,B000Q82PIQ,5.0
AH0ZK3UTYM19L,B0067MK1TU,4.0
A1IQAFR30YS65A,B002ISXBFI,5.0
A1KA11IR1A1IKB,B005TJMI5W,5.0
AAD4OMVR26VWD,B001OC5JM2,2.0
ARD2SLF2BZ4KE,B0094NXBZ0,3.0
AOF2TAQNDUUU1,B001VLK0RA,4.0
ANGM8K4F8RIZB,B004PYDE1E,3.0
A3V15SFD7918WZ,B007YXA5TC,4.0
A1X4BTW8OEFW09,B00007E7JU,4.0
A2TZA7KGVYTRZG,B000RN5ETC,4.0
A39O3OJ2EC19JT,B00E5HXJEI,1.0
A2Q19TQ3V31SG1,B0048L62I6,3.0
ABRG8N7G301VW,B0001H29OW,5.0
A1QQA7Y92L4F9R,B0036ECGS6,5.0
A1ZU8591LG2L9G,B003DZ165W,4.0
A3KTAW5J3AOBKB,B0046A8YEO,5.0
A1SQJXVGE6OQBI,B0037BYQTU,1.0
A2G5YWHZE98HVU,B00BBK072Y,5.0
A2RAPZCEGRWX9Y,B001T0HXA0,4.0
A28EJD6AA5331O,B00F3SOHNU,5.0
A28MARNLZ58NER,B000XB9GV0,4.0
A38VI7WA0EHDGH,B004TJB2TG,4.0
A2NVQQB1E00LYQ,B0017U0WM8,5.0
A10HIB6423PKNC,B0057Z1UXE,4.0
A1X0L1V3EZIOUQ,B009KUT322,2.0
A2VMO4FRIPSLYS,B0077BB3VA,5.0
A2720NOZH3V347,B003QIVFC0,3.0
AK0O7BF9WZRP7,B000PKNTMQ,5.0
A2WD7XLZHRZG78,B005LQ83EI,5.0
AN2JOWETAOCH5,B001IYCUM8,4.0
AT02WXRWUWO1S,B004TJJPG8,5.0
A14LZZL4O2I5KI,B0001FTVDG,4.0
A3KGC65OSY2HKJ,B0097C4WQU,5.0
A2SB0Y1580VXYH,B002MAPS6W,2.0
A332W1BPLESWQW,B00BS92DCA,2.0
A31TPPPA38WOS9,B0002V4U30,4.0
ATROBJMERP6HC,B009GLDB5A,1.0
A276PTIQJ6OHYA,B00IKDETOC,4.0
A1PYJUTABUX77U,B00BI4KSMM,5.0
A31OV1I14ATNXV,B00005T3G0,5.0
AAPOA500V04QW,B000N288Z4,5.0
ABQ5R03J5G6RB,B006GWO5WK,3.0
ADB8W6CINQEJ8,B0089TSY8E,4.0
A3TG3DMVCPHVU9,B001W6NU9E,5.0
A395AXYCRS8746,B00EDSI7QO,2.0
A1TS374DEBE1FN,B0000BZL5A,4.0
ATCINERHXG3NR,B00E08OEGY,1.0
A3AR93GWHOMHCG,B008JC0ZEW,2.0
A1SORZL733985Z,B009QV72VY,3.0
A30C2L5953MQ6W,B00GHGMCN4,5.0
A19HT7YC1UW3D6,B004Q0T0LU,5.0
A3RDH9EYXRNDLK,B005I19YHG,5.0
A2GAEO99RQE20D,B001L4AJDW,1.0
A3OAQCW5H13385,B00008ZPJQ,2.0
A3JPWX5P2R003E,B0047FW7LE,1.0
A3DCSSIWGMAROM,B0075SUJH4,5.0
AGTKEYTCDZXO4,B0002L5R78,3.0
AGPS7MW96NRQ9,B000246U1C,4.0
A3FC7YH9D6EWA7,B005CI7V1Q,3.0
A16NQJ4S2N8L68,B00B7MZEW4,4.0
ASJE1XJY3EIN2,B001R1Q0OG,5.0
A2EHO4MM4LVR9T,B003FVVMS0,5.0
ADK6XWZTNAOE,B00009KAPX,5.0
A2WK8ZLUKBAX6O,B00BQ5RYI4,4.0
A2V12MOSCPI53R,B002SOZ5RY,5.0
A373RDDYYHBGFI,B004KY719A,5.0
A2FU0ISYGX09HL,B00DP3KOOG,4.0
A2TRAJRUYDL7GZ,B003ZTWYXY,3.0
A2C0YMAW1BK518,B001TXBBQY,3.0
A1YJ8CA0CN36D5,B008MPZKAK,5.0
AVNA8AINEVRTG,B005HSG3TC,4.0
A1V62L3QYMBHWP,B0038W0K2K,4.0
A1FLQM52V9YV94,B000P41CVM,4.0
A4MHP9CPVHD4C,B00CPL4UBW,4.0
A2GS0MTQXEL75P,B000ID7QNI,5.0
A20LRGVCTRGCFA,B001HBHLEY,4.0
A1U6ZZ9V2KAEXX,B0045TZF66,5.0
A1285PNV02OQGG,B005DOK8NW,4.0
ALGS2AGXXOR4I,B002M78EA2,2.0
A3VBF1J95ROAYF,B003DZ166Q,5.0
A1YYW420E1PLB,B0074BW614,2.0
A3CK46HAXO8XKF,B003XN24GY,5.0
A2OWR5G2OAQF7C,B003TXRTNG,5.0
